task_id,country,evaluator_id,hire_date,task_date,task_type,accuracy,duration_sec,payment_usd
21616,UK,1160,2024-09-25,2025-03-16,Image Labelling,0.962,143,0.4
21617,DE,1037,2025-04-06,2025-04-18,Receipt Transcription,0.949,186,0.55
21618,US,1086,2025-02-01,2025-04-12,Image Labelling,0.911,117,0.43
21619,US,1079,2024-11-20,2025-04-19,Business Search,0.917,82,0.42
21620,DE,1112,2024-11-17,2025-02-22,Receipt Transcription,0.929,198,0.62
21621,US,1143,2025-01-16,2025-04-18,Image Labelling,0.985,201,0.74
21622,US,1088,2025-02-05,2025-04-14,Image Labelling,0.92,210,0.93
21623,NG,1105,2025-03-23,2025-03-24,Image Labelling,0.973,337,1.04
21624,IT,1070,2025-03-23,2025-04-18,Image Labelling,0.945,256,1.02
21625,IN,1007,2024-10-20,2025-01-31,Receipt Transcription,0.949,105,0.44
21626,US,1130,2024-11-14,2025-04-07,Business Search,0.935,322,1.53
21627,NG,1068,2024-10-16,2025-02-09,Receipt Transcription,0.935,171,0.77
21628,BR,1127,2024-10-13,2025-02-26,Image Labelling,0.916,125,0.39
21629,IT,1018,2025-02-24,2025-04-02,Image Labelling,0.927,154,0.74
21630,BR,1134,2024-11-05,2025-02-14,Receipt Transcription,0.997,249,0.78
21631,NG,1085,2024-12-12,2025-02-16,Receipt Transcription,0.927,120,0.63
21632,IN,1049,2024-12-17,2025-02-15,Business Search,1.0,251,1.05
21633,IN,1133,2024-12-23,2025-03-09,Business Search,0.933,360,1.43
21634,US,1132,2024-08-31,2025-02-03,Image Labelling,0.942,373,1.26
21635,UK,1060,2024-11-08,2025-04-16,Receipt Transcription,0.937,244,1.2
21636,US,1094,2024-11-12,2025-04-02,Image Labelling,0.953,381,1.87
21637,US,1057,2025-01-06,2025-03-14,Receipt Transcription,0.987,125,0.5
21638,US,1149,2025-01-30,2025-02-03,Image Labelling,0.908,1195,3.51
21639,BR,1184,2024-12-03,2025-02-07,Receipt Transcription,0.898,31,0.11
21640,UK,1031,2024-09-09,2025-02-04,Image Labelling,0.926,260,1.07
21641,ZA,1144,2025-01-11,2025-01-28,Receipt Transcription,0.888,357,1.72
21642,IT,1185,2024-11-28,2025-03-28,Business Search,0.936,840,3.71
21643,UK,1168,2024-10-10,2025-03-13,Image Labelling,0.849,558,1.64
21644,DE,1021,2024-12-08,2025-03-02,Business Search,0.927,202,0.9
21645,UK,1079,2025-02-20,2025-02-27,Image Labelling,0.973,142,0.78
21646,ZA,1041,2024-12-09,2025-03-09,Image Labelling,0.899,328,1.71
21647,NG,1078,2024-11-06,2025-03-10,Image Labelling,0.937,84,0.32
21648,US,1135,2024-10-13,2025-02-08,Image Labelling,0.918,69,0.35
21649,BR,1045,2024-12-13,2025-03-15,Business Search,0.931,38,0.12
21650,IN,1175,2024-10-15,2025-01-31,Image Labelling,0.918,114,0.45
21651,US,1114,2025-03-03,2025-04-21,Image Labelling,0.965,585,2.1
21652,IN,1130,2025-02-22,2025-04-01,Receipt Transcription,1.0,341,1.69
21653,IN,1076,2024-08-21,2025-01-27,Business Search,0.89,522,1.48
21654,UK,1029,2025-01-01,2025-02-21,Receipt Transcription,0.944,42,0.17
21655,IN,1027,2024-12-22,2025-04-25,Image Labelling,1.0,130,0.37
21656,US,1072,2024-12-29,2025-01-31,Image Labelling,0.969,61,0.22
21657,DE,1152,2024-11-24,2025-02-09,Business Search,0.937,339,1.79
21658,US,1164,2025-02-13,2025-03-10,Image Labelling,0.884,877,3.7
21659,ZA,1178,2025-01-05,2025-02-27,Image Labelling,1.0,810,4.41
21660,IN,1038,2025-03-24,2025-04-25,Business Search,0.974,337,1.07
21661,US,1082,2024-09-25,2025-03-16,Business Search,0.956,39,0.17
21662,UK,1199,2025-04-19,2025-04-21,Receipt Transcription,0.933,325,1.18
21663,US,1066,2024-12-29,2025-03-01,Image Labelling,0.91,61,0.31
21664,IN,1128,2024-10-30,2025-02-20,Business Search,0.995,171,0.5
21665,US,1037,2024-09-16,2025-02-21,Receipt Transcription,0.917,109,0.53
21666,NG,1179,2024-09-27,2025-03-25,Image Labelling,0.984,102,0.46
21667,BR,1190,2024-12-03,2025-03-22,Image Labelling,0.925,248,1.13
21668,IN,1051,2024-10-03,2025-03-17,Image Labelling,0.967,184,0.71
21669,UK,1082,2024-08-27,2025-02-13,Image Labelling,0.981,216,0.67
21670,DE,1084,2024-11-15,2025-02-19,Image Labelling,0.998,364,1.34
21671,DE,1187,2025-02-02,2025-02-22,Image Labelling,0.947,44,0.19
21672,IN,1012,2025-01-14,2025-04-14,Receipt Transcription,0.943,189,1.01
21673,IN,1016,2025-01-13,2025-04-10,Image Labelling,0.921,273,0.91
21674,IT,1083,2024-11-08,2025-02-14,Receipt Transcription,1.0,266,1.21
21675,DE,1157,2024-12-08,2025-02-09,Receipt Transcription,0.968,318,0.97
21676,BR,1165,2024-10-08,2025-02-05,Image Labelling,0.94,30,0.09
21677,US,1138,2024-11-11,2025-02-02,Business Search,0.958,527,2.9
21678,DE,1154,2025-01-13,2025-04-25,Image Labelling,0.935,183,0.68
21679,IN,1037,2025-02-15,2025-04-10,Receipt Transcription,0.93,156,0.65
21680,US,1027,2024-11-10,2025-01-28,Image Labelling,0.945,192,0.75
21681,IN,1153,2024-09-21,2025-01-27,Image Labelling,0.964,150,0.65
21682,NG,1102,2025-03-11,2025-03-30,Business Search,0.951,175,0.81
21683,IN,1160,2024-10-03,2025-02-24,Receipt Transcription,0.956,622,1.96
21684,US,1159,2024-11-20,2025-02-04,Business Search,0.997,632,3.49
21685,US,1181,2024-09-15,2025-03-09,Image Labelling,0.988,532,2.18
21686,UK,1152,2024-10-25,2025-01-28,Receipt Transcription,0.951,519,2.75
21687,UK,1023,2025-02-24,2025-03-06,Image Labelling,0.919,231,0.74
21688,ZA,1167,2024-11-17,2025-02-17,Image Labelling,0.973,63,0.21
21689,IN,1154,2024-11-16,2025-02-19,Image Labelling,0.957,127,0.54
21690,UK,1045,2024-10-25,2025-02-21,Receipt Transcription,1.0,328,1.58
21691,BR,1083,2025-01-25,2025-02-23,Image Labelling,0.98,85,0.29
21692,IN,1096,2024-11-04,2025-01-28,Receipt Transcription,0.923,244,1.25
21693,UK,1068,2025-01-09,2025-03-19,Business Search,0.717,294,1.04
21694,DE,1068,2024-10-03,2025-03-17,Image Labelling,0.964,372,1.14
21695,US,1038,2025-02-01,2025-03-26,Receipt Transcription,0.979,116,0.33
21696,ZA,1156,2025-02-07,2025-02-10,Image Labelling,1.0,152,0.75
21697,IT,1074,2025-01-27,2025-04-26,Receipt Transcription,0.953,288,1.26
21698,BR,1085,2024-08-19,2025-02-08,Receipt Transcription,0.926,307,0.96
21699,UK,1030,2024-12-16,2025-04-10,Image Labelling,0.963,65,0.21
21700,BR,1064,2024-10-30,2025-02-15,Image Labelling,1.0,45,0.13
21701,US,1014,2024-10-09,2025-03-07,Business Search,0.746,80,0.44
21702,ZA,1082,2025-01-29,2025-02-25,Business Search,0.958,317,0.91
21703,BR,1073,2024-12-22,2025-02-23,Receipt Transcription,0.947,333,1.83
21704,DE,1008,2025-02-02,2025-03-11,Receipt Transcription,0.922,83,0.34
21705,IN,1012,2024-12-10,2025-02-17,Receipt Transcription,0.925,218,0.89
21706,IN,1119,2025-03-07,2025-03-17,Image Labelling,0.983,351,1.94
21707,BR,1044,2024-12-07,2025-02-18,Image Labelling,0.937,222,1.05
21708,UK,1089,2025-03-29,2025-04-24,Receipt Transcription,0.952,1070,3.46
21709,DE,1133,2024-10-29,2025-02-17,Image Labelling,0.962,330,1.56
21710,BR,1103,2025-01-09,2025-04-05,Receipt Transcription,0.896,371,1.81
21711,IN,1043,2024-11-10,2025-03-10,Image Labelling,0.968,1163,4.88
21712,DE,1001,2024-11-12,2025-01-30,Business Search,0.915,139,0.43
21713,NG,1156,2024-10-20,2025-02-09,Receipt Transcription,0.928,95,0.47
21714,US,1175,2025-04-03,2025-04-20,Image Labelling,0.987,390,1.91
21715,IN,1124,2025-03-12,2025-04-10,Receipt Transcription,0.766,105,0.48
21716,UK,1011,2024-08-18,2025-02-08,Image Labelling,0.913,178,0.77
21717,UK,1113,2024-09-02,2025-01-31,Receipt Transcription,0.917,485,2.18
21718,DE,1066,2024-11-01,2025-02-09,Image Labelling,0.97,53,0.28
21719,DE,1177,2024-09-22,2025-03-20,Image Labelling,0.921,815,3.44
21720,IT,1010,2025-03-19,2025-03-25,Image Labelling,0.975,258,1.28
21721,IT,1004,2024-09-07,2025-03-02,Image Labelling,0.915,53,0.24
21722,UK,1044,2025-02-11,2025-02-21,Business Search,0.97,662,3.51
21723,US,1116,2024-10-22,2025-02-14,Image Labelling,0.963,156,0.77
21724,IN,1174,2024-11-22,2025-03-07,Receipt Transcription,0.985,72,0.25
21725,DE,1133,2024-08-25,2025-01-29,Receipt Transcription,0.925,340,1.45
21726,IT,1079,2024-10-14,2025-01-27,Image Labelling,0.898,657,2.1
21727,IN,1093,2025-02-28,2025-04-08,Receipt Transcription,0.953,1351,3.97
21728,BR,1083,2025-02-05,2025-03-15,Image Labelling,0.969,134,0.4
21729,IN,1088,2024-11-26,2025-04-07,Receipt Transcription,0.902,241,1.23
21730,US,1196,2024-09-09,2025-02-06,Business Search,0.961,817,3.23
21731,NG,1190,2025-01-13,2025-04-10,Business Search,0.979,65,0.28
21732,ZA,1110,2024-11-26,2025-04-20,Image Labelling,0.94,315,1.14
21733,DE,1066,2025-02-16,2025-03-16,Receipt Transcription,1.0,139,0.49
21734,ZA,1174,2024-11-02,2025-02-05,Image Labelling,0.964,315,1.34
21735,IT,1161,2024-11-13,2025-02-07,Receipt Transcription,0.976,1039,4.93
21736,DE,1011,2024-09-17,2025-02-13,Image Labelling,0.942,212,0.64
21737,UK,1026,2024-08-31,2025-02-12,Image Labelling,0.909,90,0.35
21738,IN,1196,2025-04-02,2025-04-22,Image Labelling,0.927,296,0.98
21739,UK,1104,2024-12-26,2025-04-09,Image Labelling,0.98,417,1.25
21740,US,1085,2024-12-12,2025-02-24,Receipt Transcription,0.969,824,4.33
21741,US,1195,2025-01-15,2025-04-10,Receipt Transcription,0.943,999,5.53
21742,UK,1116,2024-11-07,2025-04-06,Business Search,0.901,59,0.3
21743,DE,1155,2024-10-30,2025-02-27,Image Labelling,0.934,277,1.21
21744,IT,1198,2024-10-30,2025-01-29,Image Labelling,0.911,438,2.27
21745,UK,1172,2024-10-18,2025-01-27,Receipt Transcription,0.984,238,1.24
21746,ZA,1129,2024-09-25,2025-02-25,Receipt Transcription,0.957,327,1.27
21747,UK,1136,2024-09-03,2025-01-31,Receipt Transcription,0.927,401,1.89
21748,DE,1030,2024-12-07,2025-02-06,Receipt Transcription,0.883,249,0.97
21749,US,1163,2025-01-29,2025-02-18,Image Labelling,0.946,198,0.71
21750,UK,1112,2025-01-15,2025-02-12,Receipt Transcription,0.923,601,2.68
21751,US,1104,2024-12-13,2025-02-09,Image Labelling,0.963,72,0.36
21752,IT,1014,2024-08-30,2025-02-19,Image Labelling,1.0,98,0.31
21753,IN,1096,2024-10-18,2025-04-03,Image Labelling,0.956,424,1.42
21754,US,1189,2024-09-26,2025-03-07,Business Search,0.978,128,0.61
21755,DE,1030,2024-12-16,2025-03-27,Image Labelling,1.0,106,0.56
21756,US,1154,2025-01-21,2025-04-20,Image Labelling,0.969,338,1.15
21757,NG,1001,2024-12-14,2025-01-27,Business Search,0.925,981,4.51
21758,IN,1042,2024-12-21,2025-04-22,Business Search,0.966,91,0.32
21759,US,1114,2024-09-16,2025-02-21,Image Labelling,0.955,182,0.7
21760,DE,1122,2024-09-23,2025-02-21,Image Labelling,0.933,96,0.35
21761,ZA,1000,2024-11-08,2025-03-24,Image Labelling,0.964,272,1.38
21762,DE,1008,2025-01-16,2025-02-28,Receipt Transcription,0.996,971,5.2
21763,IT,1187,2024-10-23,2025-02-03,Image Labelling,0.894,88,0.39
21764,DE,1129,2025-02-20,2025-04-01,Receipt Transcription,0.952,236,0.71
21765,IT,1100,2024-09-21,2025-02-12,Image Labelling,0.955,670,1.87
21766,ZA,1185,2024-11-05,2025-04-20,Receipt Transcription,0.913,131,0.49
21767,ZA,1192,2024-11-08,2025-04-25,Business Search,0.929,321,0.91
21768,IN,1109,2024-08-31,2025-02-12,Receipt Transcription,0.987,624,2.85
21769,DE,1139,2025-02-12,2025-04-04,Image Labelling,0.755,181,0.61
21770,DE,1182,2025-03-20,2025-04-26,Image Labelling,0.901,165,0.82
21771,DE,1137,2025-04-08,2025-04-22,Business Search,0.939,423,1.69
21772,ZA,1110,2024-11-04,2025-03-18,Receipt Transcription,1.0,60,0.32
21773,IN,1064,2024-09-04,2025-02-24,Receipt Transcription,1.0,203,0.74
21774,DE,1064,2025-01-07,2025-01-28,Receipt Transcription,0.961,548,1.74
21775,US,1060,2025-01-22,2025-04-17,Receipt Transcription,0.954,419,1.63
21776,IT,1094,2024-12-12,2025-01-30,Receipt Transcription,0.966,51,0.18
21777,ZA,1196,2024-11-08,2025-03-19,Receipt Transcription,0.917,265,0.89
21778,IT,1034,2024-09-10,2025-02-12,Receipt Transcription,0.966,266,1.22
21779,US,1138,2024-12-16,2025-02-17,Image Labelling,0.947,268,0.83
21780,US,1195,2024-09-28,2025-01-29,Image Labelling,0.989,351,1.45
21781,DE,1037,2024-11-20,2025-01-30,Image Labelling,0.736,59,0.25
21782,BR,1113,2024-09-10,2025-02-27,Receipt Transcription,0.979,107,0.3
21783,ZA,1038,2025-04-15,2025-04-15,Receipt Transcription,1.0,174,0.68
21784,BR,1148,2024-10-31,2025-03-18,Receipt Transcription,0.961,130,0.66
21785,IN,1119,2025-03-09,2025-03-16,Receipt Transcription,0.899,241,0.75
21786,IT,1163,2024-11-13,2025-03-23,Receipt Transcription,0.999,887,3.44
21787,IT,1109,2024-09-27,2025-03-16,Business Search,0.925,69,0.25
21788,IT,1199,2024-09-17,2025-02-23,Receipt Transcription,0.971,68,0.22
21789,IN,1019,2025-03-26,2025-04-16,Image Labelling,0.981,145,0.68
21790,DE,1042,2025-02-25,2025-03-10,Receipt Transcription,0.99,408,1.3
21791,IN,1148,2024-10-21,2025-04-04,Image Labelling,0.978,68,0.2
21792,US,1162,2025-03-01,2025-04-19,Image Labelling,0.956,140,0.64
21793,UK,1063,2024-12-27,2025-01-27,Receipt Transcription,0.927,265,1.23
21794,NG,1106,2025-01-29,2025-03-11,Image Labelling,0.966,122,0.48
21795,BR,1031,2024-12-16,2025-03-22,Image Labelling,0.95,505,2.13
21796,IT,1035,2025-03-01,2025-03-13,Image Labelling,0.983,97,0.53
21797,US,1104,2025-04-14,2025-04-18,Receipt Transcription,0.933,82,0.44
21798,BR,1068,2025-01-06,2025-04-21,Image Labelling,0.92,104,0.52
21799,IN,1108,2024-11-22,2025-02-08,Image Labelling,0.963,39,0.2
21800,DE,1179,2024-09-15,2025-02-23,Image Labelling,0.918,367,1.15
21801,IT,1131,2024-11-11,2025-02-19,Receipt Transcription,0.985,207,1.07
21802,DE,1006,2024-11-28,2025-03-12,Receipt Transcription,0.971,439,2.09
21803,DE,1083,2024-09-18,2025-03-02,Image Labelling,0.932,300,1.0
21804,BR,1198,2025-02-11,2025-02-28,Business Search,0.939,155,0.47
21805,US,1151,2024-12-24,2025-03-16,Image Labelling,0.915,164,0.64
21806,US,1148,2024-12-30,2025-03-12,Image Labelling,0.703,94,0.34
21807,US,1184,2024-10-20,2025-03-09,Image Labelling,0.968,927,4.43
21808,UK,1146,2024-11-23,2025-02-06,Business Search,0.949,49,0.26
21809,US,1155,2024-12-19,2025-03-16,Image Labelling,0.953,61,0.24
21810,UK,1159,2024-11-09,2025-02-01,Image Labelling,0.955,65,0.27
21811,US,1033,2024-11-01,2025-03-23,Receipt Transcription,0.912,62,0.18
21812,UK,1015,2024-11-23,2025-03-24,Image Labelling,0.929,109,0.44
21813,UK,1037,2024-12-05,2025-02-19,Image Labelling,0.955,327,1.31
21814,US,1114,2025-01-27,2025-02-08,Receipt Transcription,0.937,632,2.78
21815,IN,1080,2024-11-09,2025-04-08,Image Labelling,0.992,98,0.46
21816,IT,1118,2024-10-10,2025-04-06,Image Labelling,0.939,65,0.22
21817,US,1131,2024-12-10,2025-04-22,Business Search,0.652,333,1.2
21818,IT,1055,2024-12-21,2025-03-08,Receipt Transcription,0.912,379,1.54
21819,ZA,1167,2024-12-16,2025-02-24,Image Labelling,0.958,1167,4.21
21820,BR,1119,2024-11-08,2025-02-23,Image Labelling,0.984,303,1.48
21821,US,1049,2025-01-05,2025-02-12,Receipt Transcription,0.946,93,0.51
21822,IN,1108,2025-01-30,2025-02-27,Image Labelling,0.96,173,0.71
21823,DE,1116,2025-01-18,2025-02-07,Receipt Transcription,0.975,30,0.11
21824,US,1167,2024-10-23,2025-04-15,Business Search,0.959,56,0.22
21825,UK,1105,2024-11-01,2025-02-27,Image Labelling,0.902,579,1.89
21826,UK,1081,2024-12-08,2025-03-17,Receipt Transcription,0.965,173,0.61
21827,IT,1113,2024-08-27,2025-02-01,Receipt Transcription,0.996,40,0.16
21828,IN,1048,2024-12-24,2025-02-21,Receipt Transcription,0.906,284,0.99
21829,IN,1047,2024-11-17,2025-02-16,Receipt Transcription,0.949,799,4.08
21830,UK,1133,2025-03-22,2025-04-16,Image Labelling,0.901,139,0.67
21831,UK,1125,2024-10-26,2025-02-12,Receipt Transcription,0.932,209,0.66
21832,UK,1132,2024-10-29,2025-04-08,Receipt Transcription,1.0,290,0.84
21833,DE,1078,2024-10-10,2025-02-21,Image Labelling,1.0,490,2.3
21834,ZA,1172,2024-11-04,2025-02-15,Image Labelling,0.945,715,3.34
21835,IN,1143,2024-10-26,2025-01-27,Image Labelling,0.936,116,0.44
21836,ZA,1111,2024-11-06,2025-02-22,Receipt Transcription,1.0,438,1.56
21837,IN,1144,2024-10-12,2025-02-02,Image Labelling,0.951,314,1.14
21838,DE,1186,2024-11-10,2025-02-28,Image Labelling,0.918,174,0.9
21839,DE,1119,2024-11-08,2025-01-31,Receipt Transcription,0.939,199,0.61
21840,DE,1183,2024-10-12,2025-02-01,Image Labelling,0.951,482,1.77
21841,DE,1100,2024-11-26,2025-02-27,Business Search,0.908,258,0.77
21842,NG,1106,2024-12-22,2025-03-08,Business Search,0.911,139,0.44
21843,DE,1078,2024-11-24,2025-02-25,Business Search,0.96,664,2.56
21844,UK,1162,2024-09-04,2025-01-29,Image Labelling,0.964,904,2.77
21845,IN,1007,2024-09-02,2025-02-12,Receipt Transcription,0.957,213,0.86
21846,BR,1098,2024-12-28,2025-04-21,Image Labelling,0.935,1632,8.11
21847,DE,1060,2024-10-15,2025-03-19,Image Labelling,1.0,43,0.15
21848,IN,1099,2025-04-13,2025-04-13,Business Search,0.983,215,1.02
21849,US,1026,2024-08-15,2025-01-31,Image Labelling,0.946,46415,254.64
21850,IT,1118,2025-01-26,2025-01-27,Image Labelling,0.939,254,1.16
21851,US,1019,2024-10-21,2025-04-07,Receipt Transcription,0.963,552,1.55
21852,US,1056,2025-01-29,2025-03-02,Image Labelling,0.968,1364,6.93
21853,IN,1197,2025-02-13,2025-03-01,Image Labelling,0.995,268,1.45
21854,UK,1022,2024-09-11,2025-02-17,Image Labelling,0.975,78,0.25
21855,IN,1099,2025-02-08,2025-02-10,Image Labelling,0.963,136,0.41
21856,BR,1129,2024-11-14,2025-04-11,Receipt Transcription,0.963,49,0.24
21857,US,1154,2024-12-27,2025-02-01,Business Search,0.958,83,0.25
21858,IN,1159,2024-12-31,2025-03-12,Business Search,0.895,312,0.99
21859,IT,1177,2025-02-27,2025-02-28,Business Search,0.96,783,2.34
21860,US,1191,2024-08-30,2025-02-20,Receipt Transcription,0.969,60,0.18
21861,IN,1039,2025-01-16,2025-04-05,Receipt Transcription,0.92,162,0.79
21862,IN,1103,2025-01-28,2025-04-16,Image Labelling,0.972,223,1.12
21863,IT,1032,2025-02-09,2025-02-13,Receipt Transcription,0.958,108,0.4
21864,BR,1028,2024-12-31,2025-02-02,Receipt Transcription,0.963,291,1.61
21865,IT,1032,2025-01-25,2025-03-01,Image Labelling,0.894,33,0.1
21866,ZA,1099,2025-03-06,2025-03-07,Receipt Transcription,0.943,181,0.81
21867,IT,1144,2025-01-01,2025-01-31,Image Labelling,0.93,694,2.96
21868,US,1073,2024-09-22,2025-03-10,Receipt Transcription,0.921,200,0.61
21869,DE,1064,2025-01-08,2025-04-22,Receipt Transcription,0.982,356,1.21
21870,US,1121,2025-02-27,2025-03-02,Receipt Transcription,0.937,383,1.16
21871,IT,1042,2025-03-11,2025-04-18,Image Labelling,0.927,99,0.29
21872,IN,1190,2025-01-29,2025-04-13,Business Search,0.963,228,0.77
21873,DE,1116,2025-02-05,2025-03-07,Receipt Transcription,0.958,179,0.55
21874,US,1126,2025-03-03,2025-03-31,Image Labelling,0.974,1893,5.43
21875,DE,1099,2024-08-26,2025-02-14,Business Search,0.95,69,0.26
21876,US,1185,2024-08-14,2025-02-08,Image Labelling,0.963,60128,238.34
21877,IN,1090,2024-10-07,2025-01-27,Image Labelling,0.948,330,1.33
21878,IN,1042,2024-08-30,2025-02-02,Image Labelling,0.969,296,1.36
21879,ZA,1164,2025-01-05,2025-03-24,Receipt Transcription,0.977,1001,4.05
21880,US,1045,2025-04-15,2025-04-16,Image Labelling,0.946,48,0.2
21881,IT,1024,2025-01-10,2025-04-25,Receipt Transcription,0.92,92,0.28
21882,IT,1097,2025-02-10,2025-03-11,Business Search,0.979,478,1.58
21883,BR,1194,2024-10-28,2025-02-08,Image Labelling,0.921,419,1.25
21884,IN,1092,2024-08-20,2025-01-27,Image Labelling,0.926,474,2.35
21885,US,1098,2024-12-12,2025-04-25,Business Search,0.967,54934,267.37
21886,DE,1104,2025-02-23,2025-04-10,Business Search,0.687,645,3.07
21887,IN,1178,2024-10-21,2025-03-15,Receipt Transcription,0.946,509,2.31
21888,IN,1073,2024-10-13,2025-02-18,Image Labelling,0.941,150,0.52
21889,BR,1116,2024-09-27,2025-03-14,Image Labelling,0.998,1183,3.39
21890,US,1037,2024-12-22,2025-04-12,Receipt Transcription,0.959,1304,5.45
21891,ZA,1165,2024-09-23,2025-03-18,Receipt Transcription,0.973,212,0.64
21892,US,1000,2025-01-22,2025-04-26,Image Labelling,0.96,202,0.93
21893,ZA,1053,2024-11-03,2025-02-05,Image Labelling,0.972,39,0.19
21894,BR,1192,2025-04-22,2025-04-25,Image Labelling,0.933,882,3.85
21895,IN,1095,2024-10-03,2025-03-20,Image Labelling,0.929,31,0.12
21896,IN,1021,2025-01-01,2025-03-19,Receipt Transcription,0.917,482,2.33
21897,US,1188,2024-09-25,2025-02-28,Business Search,0.741,104,0.55
21898,US,1185,2024-11-22,2025-01-30,Business Search,0.917,1408,5.44
21899,US,1181,2024-10-21,2025-04-05,Receipt Transcription,0.937,125,0.53
21900,US,1018,2024-09-03,2025-02-20,Receipt Transcription,0.92,156,0.63
21901,IT,1197,2025-02-24,2025-02-27,Image Labelling,0.689,140,0.62
21902,UK,1033,2024-11-09,2025-03-16,Business Search,0.96,135,0.57
21903,BR,1043,2025-01-27,2025-02-01,Image Labelling,0.922,258,0.72
21904,DE,1116,2025-01-10,2025-01-27,Image Labelling,0.961,574,2.06
21905,IN,1108,2025-01-29,2025-02-05,Image Labelling,0.961,155,0.51
21906,IN,1066,2025-03-29,2025-04-03,Receipt Transcription,0.945,31,0.14
21907,UK,1113,2024-12-01,2025-02-13,Image Labelling,0.981,231,0.87
21908,UK,1179,2024-12-23,2025-03-14,Business Search,0.932,389,1.96
21909,UK,1021,2024-11-20,2025-02-12,Image Labelling,0.93,421,1.21
21910,IN,1028,2025-01-24,2025-02-21,Image Labelling,0.936,55,0.31
21911,IT,1141,2024-12-13,2025-01-30,Image Labelling,0.942,343,1.03
21912,UK,1061,2024-10-16,2025-02-28,Image Labelling,0.931,160,0.78
21913,NG,1014,2024-12-08,2025-02-08,Receipt Transcription,0.941,65,0.3
21914,US,1141,2025-01-31,2025-03-18,Image Labelling,0.944,268,1.07
21915,IN,1114,2025-02-11,2025-04-12,Receipt Transcription,0.942,48,0.2
21916,DE,1194,2024-11-06,2025-04-16,Receipt Transcription,0.927,1473,6.14
21917,IN,1149,2024-11-12,2025-04-21,Business Search,1.0,240,0.91
21918,BR,1096,2024-11-21,2025-02-07,Image Labelling,0.892,127,0.57
21919,IN,1086,2024-10-11,2025-03-14,Image Labelling,0.905,135,0.52
21920,DE,1124,2024-12-02,2025-02-06,Receipt Transcription,0.923,945,2.9
21921,US,1119,2025-02-09,2025-02-23,Receipt Transcription,0.963,556,1.67
21922,NG,1006,2024-11-27,2025-02-16,Receipt Transcription,0.964,134,0.68
21923,DE,1083,2024-08-19,2025-01-28,Receipt Transcription,0.947,242,0.99
21924,US,1006,2025-04-08,2025-04-20,Image Labelling,0.959,214,0.97
21925,IN,1016,2025-02-22,2025-04-07,Image Labelling,0.876,597,3.0
